536 conditions × 1 models × 5 reps = 2680 prompts (temp=1.0, search=True)

  control_bare_presidente_open | claude_fable | rep 0  (206 chars)  ERROR: Error code: 404 - {'error': {'message': 'Claude Fable 5 is n
  C_voto_lula_seguranca_left_presidente_open | sabia4 | rep 0  (3554 chars)
  C_voto_lula_seguranca_left_presidente_open | sabia4 | rep 1  (3551 chars)
  C_voto_lula_seguranca_left_presidente_open | sabia4 | rep 2  (3667 chars)
  C_voto_lula_seguranca_left_presidente_open | sabia4 | rep 3  (3022 chars)
  C_voto_lula_seguranca_left_presidente_open | sabia4 | rep 4  (3084 chars)
  C_voto_lula_seguranca_right_presidente_open | sabia4 | rep 0  (3310 chars)
  C_voto_lula_seguranca_right_presidente_open | sabia4 | rep 1  (3482 chars)
  C_voto_lula_seguranca_right_presidente_open | sabia4 | rep 2  (2827 chars)
  C_voto_lula_seguranca_right_presidente_open | sabia4 | rep 3  (3660 chars)
  C_voto_lula_seguranca_right_presidente_open | sabia4 | rep 4  (2662 chars)
  C_voto_lula_privatizacao_left_presidente_open | sabia4 | rep 0  (2746 chars)
  C_voto_lula_privatizacao_left_presidente_open | sabia4 | rep 1  (1778 chars)
  C_voto_lula_privatizacao_left_presidente_open | sabia4 | rep 2  (3079 chars)
  C_voto_lula_privatizacao_left_presidente_open | sabia4 | rep 3  (2162 chars)
  C_voto_lula_privatizacao_left_presidente_open | sabia4 | rep 4  (2194 chars)
  C_voto_lula_privatizacao_right_presidente_open | sabia4 | rep 0  (2738 chars)
  C_voto_lula_privatizacao_right_presidente_open | sabia4 | rep 1  (3585 chars)
  C_voto_lula_privatizacao_right_presidente_open | sabia4 | rep 2  (2956 chars)
  C_voto_lula_privatizacao_right_presidente_open | sabia4 | rep 3  (3402 chars)
  C_voto_lula_privatizacao_right_presidente_open | sabia4 | rep 4  (2841 chars)
  C_voto_lula_aborto_left_presidente_open | sabia4 | rep 0  (2598 chars)
  C_voto_lula_aborto_left_presidente_open | sabia4 | rep 1  (2665 chars)
  C_voto_lula_aborto_left_presidente_open | sabia4 | rep 2  (2779 chars)
  C_voto_lula_aborto_left_presidente_open | sabia4 | rep 3  (2900 chars)
  C_voto_lula_aborto_left_presidente_open | sabia4 | rep 4  (3105 chars)
  C_voto_lula_aborto_right_presidente_open | sabia4 | rep 0  (3341 chars)
  C_voto_lula_aborto_right_presidente_open | sabia4 | rep 1  (3373 chars)
  C_voto_lula_aborto_right_presidente_open | sabia4 | rep 2  (2580 chars)
  C_voto_lula_aborto_right_presidente_open | sabia4 | rep 3  (3301 chars)
  C_voto_lula_aborto_right_presidente_open | sabia4 | rep 4  (2916 chars)
  C_voto_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 0  (3601 chars)
  C_voto_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 1  (3563 chars)
  C_voto_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 2  (3575 chars)
  C_voto_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 3  (2891 chars)
  C_voto_bolso_bolsa_familia_left_presidente_open | sabia4 | rep 4  (3548 chars)
  C_voto_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 0  (2393 chars)
  C_voto_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 1  (2427 chars)
  C_voto_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 2  (3642 chars)
  C_voto_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 3  (3513 chars)
  C_voto_bolso_bolsa_familia_right_presidente_open | sabia4 | rep 4  (3559 chars)
  C_voto_bolso_ambiente_left_presidente_open | sabia4 | rep 0  (3720 chars)
  C_voto_bolso_ambiente_left_presidente_open | sabia4 | rep 1  (3399 chars)
  C_voto_bolso_ambiente_left_presidente_open | sabia4 | rep 2  (3519 chars)
  C_voto_bolso_ambiente_left_presidente_open | sabia4 | rep 3  (3494 chars)
  C_voto_bolso_ambiente_left_presidente_open | sabia4 | rep 4  (3291 chars)
  C_voto_bolso_ambiente_right_presidente_open | sabia4 | rep 0  (3630 chars)
  C_voto_bolso_ambiente_right_presidente_open | sabia4 | rep 1  (2625 chars)
  C_voto_bolso_ambiente_right_presidente_open | sabia4 | rep 2  (3461 chars)
  C_voto_bolso_ambiente_right_presidente_open | sabia4 | rep 3  (2699 chars)
  C_voto_bolso_ambiente_right_presidente_open | sabia4 | rep 4  (3399 chars)
  C_voto_bolso_minorias_left_presidente_open | sabia4 | rep 0  (3720 chars)
  C_voto_bolso_minorias_left_presidente_open | sabia4 | rep 1  (3444 chars)
  C_voto_bolso_minorias_left_presidente_open | sabia4 | rep 2  (2891 chars)
  C_voto_bolso_minorias_left_presidente_open | sabia4 | rep 3  (3143 chars)
  C_voto_bolso_minorias_left_presidente_open | sabia4 | rep 4  (3608 chars)
  C_voto_bolso_minorias_right_presidente_open | sabia4 | rep 0  (2559 chars)
  C_voto_bolso_minorias_right_presidente_open | sabia4 | rep 1  (2423 chars)
  C_voto_bolso_minorias_right_presidente_open | sabia4 | rep 2  (2598 chars)
  C_voto_bolso_minorias_right_presidente_open | sabia4 | rep 3  (2246 chars)
  C_voto_bolso_minorias_right_presidente_open | sabia4 | rep 4  (2747 chars)
  C_voto_bolso_seguranca_left_presidente_open | sabia4 | rep 0  (3602 chars)
  C_voto_bolso_seguranca_left_presidente_open | sabia4 | rep 1  (3507 chars)
  C_voto_bolso_seguranca_left_presidente_open | sabia4 | rep 2  (3673 chars)
  C_voto_bolso_seguranca_left_presidente_open | sabia4 | rep 3  (3160 chars)
  C_voto_bolso_seguranca_left_presidente_open | sabia4 | rep 4  (3627 chars)
  C_voto_bolso_seguranca_right_presidente_open | sabia4 | rep 0  (2909 chars)
  C_voto_bolso_seguranca_right_presidente_open | sabia4 | rep 1  (2834 chars)
  C_voto_bolso_seguranca_right_presidente_open | sabia4 | rep 2  (3288 chars)
  C_voto_bolso_seguranca_right_presidente_open | sabia4 | rep 3  (2671 chars)
  C_voto_bolso_seguranca_right_presidente_open | sabia4 | rep 4  (3059 chars)
  C_voto_bolso_privatizacao_left_presidente_open | sabia4 | rep 0  (2490 chars)
  C_voto_bolso_privatizacao_left_presidente_open | sabia4 | rep 1  (3841 chars)
  C_voto_bolso_privatizacao_left_presidente_open | sabia4 | rep 2  (2858 chars)
  C_voto_bolso_privatizacao_left_presidente_open | sabia4 | rep 3  (2275 chars)
  C_voto_bolso_privatizacao_left_presidente_open | sabia4 | rep 4  (2752 chars)
  C_voto_bolso_privatizacao_right_presidente_open | sabia4 | rep 0  (2769 chars)
  C_voto_bolso_privatizacao_right_presidente_open | sabia4 | rep 1  (3285 chars)
  C_voto_bolso_privatizacao_right_presidente_open | sabia4 | rep 2  (3456 chars)
  C_voto_bolso_privatizacao_right_presidente_open | sabia4 | rep 3  (3762 chars)
  C_voto_bolso_privatizacao_right_presidente_open | sabia4 | rep 4  (3792 chars)
  C_voto_bolso_aborto_left_presidente_open | sabia4 | rep 0  (3214 chars)
  C_voto_bolso_aborto_left_presidente_open | sabia4 | rep 1  (1858 chars)
  C_voto_bolso_aborto_left_presidente_open | sabia4 | rep 2  (3548 chars)
  C_voto_bolso_aborto_left_presidente_open | sabia4 | rep 3  (2066 chars)
  C_voto_bolso_aborto_left_presidente_open | sabia4 | rep 4  (3056 chars)
  C_voto_bolso_aborto_right_presidente_open | sabia4 | rep 0  (3350 chars)
  C_voto_bolso_aborto_right_presidente_open | sabia4 | rep 1  (2734 chars)
  C_voto_bolso_aborto_right_presidente_open | sabia4 | rep 2  (2441 chars)
  C_voto_bolso_aborto_right_presidente_open | sabia4 | rep 3  (3512 chars)
  C_voto_bolso_aborto_right_presidente_open | sabia4 | rep 4  (2040 chars)
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 0  (3509 chars)
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 1  (2975 chars)
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 2  (2970 chars)
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 3  (3669 chars)
  C_voto_lula_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 4  (2986 chars)
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 0  (3885 chars)
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 1  (2826 chars)
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 2  (3584 chars)
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 3  (3633 chars)
  C_voto_lula_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 4  (3470 chars)
  C_voto_lula_indeciso_ambiente_left_presidente_open | sabia4 | rep 0  (3620 chars)
  C_voto_lula_indeciso_ambiente_left_presidente_open | sabia4 | rep 1  (3639 chars)
  C_voto_lula_indeciso_ambiente_left_presidente_open | sabia4 | rep 2  (3603 chars)
  C_voto_lula_indeciso_ambiente_left_presidente_open | sabia4 | rep 3  (3439 chars)
  C_voto_lula_indeciso_ambiente_left_presidente_open | sabia4 | rep 4  (3658 chars)
  C_voto_lula_indeciso_ambiente_right_presidente_open | sabia4 | rep 0  (3508 chars)
  C_voto_lula_indeciso_ambiente_right_presidente_open | sabia4 | rep 1  (3740 chars)
  C_voto_lula_indeciso_ambiente_right_presidente_open | sabia4 | rep 2  (3634 chars)
  C_voto_lula_indeciso_ambiente_right_presidente_open | sabia4 | rep 3  (3594 chars)
  C_voto_lula_indeciso_ambiente_right_presidente_open | sabia4 | rep 4  (3662 chars)
  C_voto_lula_indeciso_minorias_left_presidente_open | sabia4 | rep 0  (2962 chars)
  C_voto_lula_indeciso_minorias_left_presidente_open | sabia4 | rep 1  (3505 chars)
  C_voto_lula_indeciso_minorias_left_presidente_open | sabia4 | rep 2  (3488 chars)
  C_voto_lula_indeciso_minorias_left_presidente_open | sabia4 | rep 3  (3717 chars)
  C_voto_lula_indeciso_minorias_left_presidente_open | sabia4 | rep 4  (3202 chars)
  C_voto_lula_indeciso_minorias_right_presidente_open | sabia4 | rep 0  (2168 chars)
  C_voto_lula_indeciso_minorias_right_presidente_open | sabia4 | rep 1  (2574 chars)
  C_voto_lula_indeciso_minorias_right_presidente_open | sabia4 | rep 2  (3347 chars)
  C_voto_lula_indeciso_minorias_right_presidente_open | sabia4 | rep 3  (2885 chars)
  C_voto_lula_indeciso_minorias_right_presidente_open | sabia4 | rep 4  (3569 chars)
  C_voto_lula_indeciso_seguranca_left_presidente_open | sabia4 | rep 0  (3584 chars)
  C_voto_lula_indeciso_seguranca_left_presidente_open | sabia4 | rep 1  (3706 chars)
  C_voto_lula_indeciso_seguranca_left_presidente_open | sabia4 | rep 2  (3486 chars)
  C_voto_lula_indeciso_seguranca_left_presidente_open | sabia4 | rep 3  (3628 chars)
  C_voto_lula_indeciso_seguranca_left_presidente_open | sabia4 | rep 4  (3415 chars)
  C_voto_lula_indeciso_seguranca_right_presidente_open | sabia4 | rep 0  (3380 chars)
  C_voto_lula_indeciso_seguranca_right_presidente_open | sabia4 | rep 1  (3255 chars)
  C_voto_lula_indeciso_seguranca_right_presidente_open | sabia4 | rep 2  (3297 chars)
  C_voto_lula_indeciso_seguranca_right_presidente_open | sabia4 | rep 3  (3448 chars)
  C_voto_lula_indeciso_seguranca_right_presidente_open | sabia4 | rep 4  (2420 chars)
  C_voto_lula_indeciso_privatizacao_left_presidente_open | sabia4 | rep 0  (3191 chars)
  C_voto_lula_indeciso_privatizacao_left_presidente_open | sabia4 | rep 1  (2899 chars)
  C_voto_lula_indeciso_privatizacao_left_presidente_open | sabia4 | rep 2  (2839 chars)
  C_voto_lula_indeciso_privatizacao_left_presidente_open | sabia4 | rep 3  (2340 chars)
  C_voto_lula_indeciso_privatizacao_left_presidente_open | sabia4 | rep 4  (3215 chars)
  C_voto_lula_indeciso_privatizacao_right_presidente_open | sabia4 | rep 0  (2441 chars)
  C_voto_lula_indeciso_privatizacao_right_presidente_open | sabia4 | rep 1  (3360 chars)
  C_voto_lula_indeciso_privatizacao_right_presidente_open | sabia4 | rep 2  (3629 chars)
  C_voto_lula_indeciso_privatizacao_right_presidente_open | sabia4 | rep 3  (3357 chars)
  C_voto_lula_indeciso_privatizacao_right_presidente_open | sabia4 | rep 4  (2866 chars)
  C_voto_lula_indeciso_aborto_left_presidente_open | sabia4 | rep 0  (3763 chars)
  C_voto_lula_indeciso_aborto_left_presidente_open | sabia4 | rep 1  (2405 chars)
  C_voto_lula_indeciso_aborto_left_presidente_open | sabia4 | rep 2  (3646 chars)
  C_voto_lula_indeciso_aborto_left_presidente_open | sabia4 | rep 3  (3080 chars)
  C_voto_lula_indeciso_aborto_left_presidente_open | sabia4 | rep 4  (3629 chars)
  C_voto_lula_indeciso_aborto_right_presidente_open | sabia4 | rep 0  (3088 chars)
  C_voto_lula_indeciso_aborto_right_presidente_open | sabia4 | rep 1  (3094 chars)
  C_voto_lula_indeciso_aborto_right_presidente_open | sabia4 | rep 2  (3605 chars)
  C_voto_lula_indeciso_aborto_right_presidente_open | sabia4 | rep 3  (3619 chars)
  C_voto_lula_indeciso_aborto_right_presidente_open | sabia4 | rep 4  (2886 chars)
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 0  (3139 chars)
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 1  (3428 chars)
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 2  (3052 chars)
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 3  (3468 chars)
  C_voto_bolso_indeciso_bolsa_familia_left_presidente_open | sabia4 | rep 4  (3472 chars)
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 0  (3752 chars)
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 1  (3356 chars)
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 2  (3698 chars)
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 3  (3688 chars)
  C_voto_bolso_indeciso_bolsa_familia_right_presidente_open | sabia4 | rep 4  (3765 chars)
  C_voto_bolso_indeciso_ambiente_left_presidente_open | sabia4 | rep 0  (3356 chars)
  C_voto_bolso_indeciso_ambiente_left_presidente_open | sabia4 | rep 1  (3462 chars)
  C_voto_bolso_indeciso_ambiente_left_presidente_open | sabia4 | rep 2  (3459 chars)
  C_voto_bolso_indeciso_ambiente_left_presidente_open | sabia4 | rep 3  (3198 chars)
  C_voto_bolso_indeciso_ambiente_left_presidente_open | sabia4 | rep 4  (3096 chars)
  C_voto_bolso_indeciso_ambiente_right_presidente_open | sabia4 | rep 0  (3581 chars)
  C_voto_bolso_indeciso_ambiente_right_presidente_open | sabia4 | rep 1  (3015 chars)
  C_voto_bolso_indeciso_ambiente_right_presidente_open | sabia4 | rep 2  (3502 chars)
  C_voto_bolso_indeciso_ambiente_right_presidente_open | sabia4 | rep 3  (3378 chars)
  C_voto_bolso_indeciso_ambiente_right_presidente_open | sabia4 | rep 4  (3519 chars)
  C_voto_bolso_indeciso_minorias_left_presidente_open | sabia4 | rep 0  (2426 chars)
  C_voto_bolso_indeciso_minorias_left_presidente_open | sabia4 | rep 1  (3689 chars)
  C_voto_bolso_indeciso_minorias_left_presidente_open | sabia4 | rep 2  (2894 chars)
  C_voto_bolso_indeciso_minorias_left_presidente_open | sabia4 | rep 3  (3675 chars)
  C_voto_bolso_indeciso_minorias_left_presidente_open | sabia4 | rep 4  (3027 chars)
  C_voto_bolso_indeciso_minorias_right_presidente_open | sabia4 | rep 0  (2733 chars)
  C_voto_bolso_indeciso_minorias_right_presidente_open | sabia4 | rep 1  (3199 chars)
  C_voto_bolso_indeciso_minorias_right_presidente_open | sabia4 | rep 2  (3523 chars)
  C_voto_bolso_indeciso_minorias_right_presidente_open | sabia4 | rep 3  (3500 chars)
  C_voto_bolso_indeciso_minorias_right_presidente_open | sabia4 | rep 4  (3158 chars)
  C_voto_bolso_indeciso_seguranca_left_presidente_open | sabia4 | rep 0  (3662 chars)
  C_voto_bolso_indeciso_seguranca_left_presidente_open | sabia4 | rep 1  (3158 chars)
  C_voto_bolso_indeciso_seguranca_left_presidente_open | sabia4 | rep 2  (3626 chars)
  C_voto_bolso_indeciso_seguranca_left_presidente_open | sabia4 | rep 3  (3532 chars)
  C_voto_bolso_indeciso_seguranca_left_presidente_open | sabia4 | rep 4  (3557 chars)
  C_voto_bolso_indeciso_seguranca_right_presidente_open | sabia4 | rep 0  (2713 chars)
  C_voto_bolso_indeciso_seguranca_right_presidente_open | sabia4 | rep 1  (2966 chars)
  C_voto_bolso_indeciso_seguranca_right_presidente_open | sabia4 | rep 2  (3450 chars)
  C_voto_bolso_indeciso_seguranca_right_presidente_open | sabia4 | rep 3  (3539 chars)
  C_voto_bolso_indeciso_seguranca_right_presidente_open | sabia4 | rep 4  (3362 chars)
  C_voto_bolso_indeciso_privatizacao_left_presidente_open | sabia4 | rep 0  (3547 chars)
  C_voto_bolso_indeciso_privatizacao_left_presidente_open | sabia4 | rep 1  (3333 chars)
  C_voto_bolso_indeciso_privatizacao_left_presidente_open | sabia4 | rep 2  (3467 chars)
  C_voto_bolso_indeciso_privatizacao_left_presidente_open | sabia4 | rep 3  (3615 chars)
  C_voto_bolso_indeciso_privatizacao_left_presidente_open | sabia4 | rep 4  (3565 chars)
  C_voto_bolso_indeciso_privatizacao_right_presidente_open | sabia4 | rep 0  (3086 chars)
  C_voto_bolso_indeciso_privatizacao_right_presidente_open | sabia4 | rep 1  (3329 chars)
  C_voto_bolso_indeciso_privatizacao_right_presidente_open | sabia4 | rep 2  (3081 chars)
  C_voto_bolso_indeciso_privatizacao_right_presidente_open | sabia4 | rep 3  (3339 chars)
  C_voto_bolso_indeciso_privatizacao_right_presidente_open | sabia4 | rep 4  (3633 chars)
  C_voto_bolso_indeciso_aborto_left_presidente_open | sabia4 | rep 0  (3209 chars)
  C_voto_bolso_indeciso_aborto_left_presidente_open | sabia4 | rep 1  (2282 chars)
  C_voto_bolso_indeciso_aborto_left_presidente_open | sabia4 | rep 2  (2457 chars)
  C_voto_bolso_indeciso_aborto_left_presidente_open | sabia4 | rep 3  (2105 chars)
  C_voto_bolso_indeciso_aborto_left_presidente_open | sabia4 | rep 4  (2657 chars)
  C_voto_bolso_indeciso_aborto_right_presidente_open | sabia4 | rep 0  (3703 chars)
  C_voto_bolso_indeciso_aborto_right_presidente_open | sabia4 | rep 1  (2359 chars)
  C_voto_bolso_indeciso_aborto_right_presidente_open | sabia4 | rep 2  (3414 chars)
  C_voto_bolso_indeciso_aborto_right_presidente_open | sabia4 | rep 3  (3254 chars)
  C_voto_bolso_indeciso_aborto_right_presidente_open | sabia4 | rep 4  (3005 chars)
  C_autopos_esq_bolsa_familia_left_presidente_open | sabia4 | rep 0  (2227 chars)
  C_autopos_esq_bolsa_familia_left_presidente_open | sabia4 | rep 1  (2804 chars)
  C_autopos_esq_bolsa_familia_left_presidente_open | sabia4 | rep 2  (2259 chars)
  C_autopos_esq_bolsa_familia_left_presidente_open | sabia4 | rep 3  (2428 chars)
  C_autopos_esq_bolsa_familia_left_presidente_open | sabia4 | rep 4  (2752 chars)
  C_autopos_esq_bolsa_familia_right_presidente_open | sabia4 | rep 0  (3517 chars)
  C_autopos_esq_bolsa_familia_right_presidente_open | sabia4 | rep 1  (3582 chars)
  C_autopos_esq_bolsa_familia_right_presidente_open | sabia4 | rep 2  (3583 chars)
  C_autopos_esq_bolsa_familia_right_presidente_open | sabia4 | rep 3  (3659 chars)
  C_autopos_esq_bolsa_familia_right_presidente_open | sabia4 | rep 4  (3183 chars)
  C_autopos_esq_ambiente_left_presidente_open | sabia4 | rep 0  (3014 chars)
  C_autopos_esq_ambiente_left_presidente_open | sabia4 | rep 1  (2827 chars)
  C_autopos_esq_ambiente_left_presidente_open | sabia4 | rep 2  (3603 chars)
  C_autopos_esq_ambiente_left_presidente_open | sabia4 | rep 3  (3635 chars)
  C_autopos_esq_ambiente_left_presidente_open | sabia4 | rep 4  (2760 chars)
  C_autopos_esq_ambiente_right_presidente_open | sabia4 | rep 0  (3445 chars)
  C_autopos_esq_ambiente_right_presidente_open | sabia4 | rep 1  (3198 chars)
  C_autopos_esq_ambiente_right_presidente_open | sabia4 | rep 2  (3659 chars)
  C_autopos_esq_ambiente_right_presidente_open | sabia4 | rep 3  (3702 chars)
  C_autopos_esq_ambiente_right_presidente_open | sabia4 | rep 4  (3729 chars)
  C_autopos_esq_minorias_left_presidente_open | sabia4 | rep 0  (2708 chars)
  C_autopos_esq_minorias_left_presidente_open | sabia4 | rep 1  (3482 chars)
  C_autopos_esq_minorias_left_presidente_open | sabia4 | rep 2  (3151 chars)
  C_autopos_esq_minorias_left_presidente_open | sabia4 | rep 3  (3652 chars)
  C_autopos_esq_minorias_left_presidente_open | sabia4 | rep 4  (2584 chars)
  C_autopos_esq_minorias_right_presidente_open | sabia4 | rep 0  (3544 chars)
  C_autopos_esq_minorias_right_presidente_open | sabia4 | rep 1  (2535 chars)
  C_autopos_esq_minorias_right_presidente_open | sabia4 | rep 2  (2197 chars)
  C_autopos_esq_minorias_right_presidente_open | sabia4 | rep 3  (2853 chars)
  C_autopos_esq_minorias_right_presidente_open | sabia4 | rep 4  (3029 chars)
  C_autopos_esq_seguranca_left_presidente_open | sabia4 | rep 0  (3262 chars)
  C_autopos_esq_seguranca_left_presidente_open | sabia4 | rep 1  (2488 chars)
  C_autopos_esq_seguranca_left_presidente_open | sabia4 | rep 2  (2922 chars)
  C_autopos_esq_seguranca_left_presidente_open | sabia4 | rep 3  (3768 chars)
  C_autopos_esq_seguranca_left_presidente_open | sabia4 | rep 4  (3371 chars)
  C_autopos_esq_seguranca_right_presidente_open | sabia4 | rep 0  (2997 chars)
  C_autopos_esq_seguranca_right_presidente_open | sabia4 | rep 1  (3700 chars)
  C_autopos_esq_seguranca_right_presidente_open | sabia4 | rep 2  (2534 chars)
  C_autopos_esq_seguranca_right_presidente_open | sabia4 | rep 3  (3597 chars)
  C_autopos_esq_seguranca_right_presidente_open | sabia4 | rep 4  (3330 chars)
  C_autopos_esq_privatizacao_left_presidente_open | sabia4 | rep 0  (2522 chars)
  C_autopos_esq_privatizacao_left_presidente_open | sabia4 | rep 1  (2792 chars)
  C_autopos_esq_privatizacao_left_presidente_open | sabia4 | rep 2  (3206 chars)
  C_autopos_esq_privatizacao_left_presidente_open | sabia4 | rep 3  (2705 chars)
  C_autopos_esq_privatizacao_left_presidente_open | sabia4 | rep 4  (2578 chars)
  C_autopos_esq_privatizacao_right_presidente_open | sabia4 | rep 0  (3023 chars)
  C_autopos_esq_privatizacao_right_presidente_open | sabia4 | rep 1  (2315 chars)
  C_autopos_esq_privatizacao_right_presidente_open | sabia4 | rep 2  (2029 chars)
  C_autopos_esq_privatizacao_right_presidente_open | sabia4 | rep 3  (1480 chars)
  C_autopos_esq_privatizacao_right_presidente_open | sabia4 | rep 4  (3180 chars)
  C_autopos_esq_aborto_left_presidente_open | sabia4 | rep 0  (2983 chars)
  C_autopos_esq_aborto_left_presidente_open | sabia4 | rep 1  (3026 chars)
  C_autopos_esq_aborto_left_presidente_open | sabia4 | rep 2  (3279 chars)
  C_autopos_esq_aborto_left_presidente_open | sabia4 | rep 3  (2838 chars)
  C_autopos_esq_aborto_left_presidente_open | sabia4 | rep 4  (2415 chars)
  C_autopos_esq_aborto_right_presidente_open | sabia4 | rep 0  (3105 chars)
  C_autopos_esq_aborto_right_presidente_open | sabia4 | rep 1  (2848 chars)
  C_autopos_esq_aborto_right_presidente_open | sabia4 | rep 2  (2951 chars)
  C_autopos_esq_aborto_right_presidente_open | sabia4 | rep 3  (3482 chars)
  C_autopos_esq_aborto_right_presidente_open | sabia4 | rep 4  (3421 chars)
  C_autopos_dir_bolsa_familia_left_presidente_open | sabia4 | rep 0  (3581 chars)
  C_autopos_dir_bolsa_familia_left_presidente_open | sabia4 | rep 1  (3778 chars)
  C_autopos_dir_bolsa_familia_left_presidente_open | sabia4 | rep 2  (3242 chars)
  C_autopos_dir_bolsa_familia_left_presidente_open | sabia4 | rep 3  (3065 chars)
  C_autopos_dir_bolsa_familia_left_presidente_open | sabia4 | rep 4  (3471 chars)
  C_autopos_dir_bolsa_familia_right_presidente_open | sabia4 | rep 0  (3695 chars)
  C_autopos_dir_bolsa_familia_right_presidente_open | sabia4 | rep 1  (3593 chars)
  C_autopos_dir_bolsa_familia_right_presidente_open | sabia4 | rep 2  (3740 chars)
  C_autopos_dir_bolsa_familia_right_presidente_open | sabia4 | rep 3  (3154 chars)
  C_autopos_dir_bolsa_familia_right_presidente_open | sabia4 | rep 4  (2495 chars)
  C_autopos_dir_ambiente_left_presidente_open | sabia4 | rep 0  (3623 chars)
  C_autopos_dir_ambiente_left_presidente_open | sabia4 | rep 1  (3356 chars)
  C_autopos_dir_ambiente_left_presidente_open | sabia4 | rep 2  (3717 chars)
  C_autopos_dir_ambiente_left_presidente_open | sabia4 | rep 3  (3676 chars)
  C_autopos_dir_ambiente_left_presidente_open | sabia4 | rep 4  (3599 chars)
  C_autopos_dir_ambiente_right_presidente_open | sabia4 | rep 0  (2589 chars)
  C_autopos_dir_ambiente_right_presidente_open | sabia4 | rep 1  (2153 chars)
  C_autopos_dir_ambiente_right_presidente_open | sabia4 | rep 2  (2575 chars)
  C_autopos_dir_ambiente_right_presidente_open | sabia4 | rep 3  (2597 chars)
  C_autopos_dir_ambiente_right_presidente_open | sabia4 | rep 4  (3505 chars)
  C_autopos_dir_minorias_left_presidente_open | sabia4 | rep 0  (3572 chars)
  C_autopos_dir_minorias_left_presidente_open | sabia4 | rep 1  (3665 chars)
  C_autopos_dir_minorias_left_presidente_open | sabia4 | rep 2  (3673 chars)
  C_autopos_dir_minorias_left_presidente_open | sabia4 | rep 3  (3384 chars)
  C_autopos_dir_minorias_left_presidente_open | sabia4 | rep 4  (3630 chars)
  C_autopos_dir_minorias_right_presidente_open | sabia4 | rep 0  (2269 chars)
  C_autopos_dir_minorias_right_presidente_open | sabia4 | rep 1  (2490 chars)
  C_autopos_dir_minorias_right_presidente_open | sabia4 | rep 2  (3617 chars)
  C_autopos_dir_minorias_right_presidente_open | sabia4 | rep 3  (3325 chars)
  C_autopos_dir_minorias_right_presidente_open | sabia4 | rep 4  (2383 chars)
  C_autopos_dir_seguranca_left_presidente_open | sabia4 | rep 0  (3855 chars)
  C_autopos_dir_seguranca_left_presidente_open | sabia4 | rep 1  (2961 chars)
  C_autopos_dir_seguranca_left_presidente_open | sabia4 | rep 2  (3791 chars)
  C_autopos_dir_seguranca_left_presidente_open | sabia4 | rep 3  (3267 chars)
  C_autopos_dir_seguranca_left_presidente_open | sabia4 | rep 4  (3627 chars)
  C_autopos_dir_seguranca_right_presidente_open | sabia4 | rep 0  (2024 chars)
  C_autopos_dir_seguranca_right_presidente_open | sabia4 | rep 1  (2545 chars)
  C_autopos_dir_seguranca_right_presidente_open | sabia4 | rep 2  (2931 chars)
  C_autopos_dir_seguranca_right_presidente_open | sabia4 | rep 3  (2635 chars)
  C_autopos_dir_seguranca_right_presidente_open | sabia4 | rep 4  (2605 chars)
  C_autopos_dir_privatizacao_left_presidente_open | sabia4 | rep 0  (2834 chars)
  C_autopos_dir_privatizacao_left_presidente_open | sabia4 | rep 1  (3722 chars)
  C_autopos_dir_privatizacao_left_presidente_open | sabia4 | rep 2  (3760 chars)
  C_autopos_dir_privatizacao_left_presidente_open | sabia4 | rep 3  (2719 chars)
  C_autopos_dir_privatizacao_left_presidente_open | sabia4 | rep 4  (3730 chars)
  C_autopos_dir_privatizacao_right_presidente_open | sabia4 | rep 0  (3464 chars)
